@relation 'All_energy_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45'

@attribute onset_b numeric
@attribute dur_b numeric
@attribute string numeric
@attribute pitch numeric
@attribute vel numeric
@attribute onset_s numeric
@attribute dur_s numeric
@attribute measure numeric
@attribute pre_dur_b numeric
@attribute pre_dur_s numeric
@attribute nxt_dur_b numeric
@attribute nxt_dur_s numeric
@attribute pre_ionset_s numeric
@attribute nxt_ionset_s numeric
@attribute onset_b_mod numeric
@attribute pitch_mod numeric
@attribute n_simult numeric
@attribute prev_int numeric
@attribute next_int numeric
@attribute keyFifths numeric
@attribute note2key numeric
@attribute chord {A7,B5,B7,B9,Bb7,C6,C7,D7,E,E7,Eb6,Eb7,F7,G,G6,G7,Am}
@attribute chord_id numeric
@attribute chord_type {5,6,7,9,mayor,m}
@attribute note2chord numeric
@attribute isChordN {n,y}
@attribute mtr {s,ss,w,ww}
@attribute nar1 {P,R,D,ID,IP,VP,IR,VR,SA,SB,NA}
@attribute nar2 {P,R,D,ID,IP,VP,IR,VR,SA,SB,NA}
@attribute nar3 {P,R,D,ID,IP,VP,IR,VR,SA,SB,NA}
@attribute tempo numeric
@attribute phrase {f,i,m}
@attribute energy_rat numeric

@data
52,0.33125,4,60,80,26,0.165625,13,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,4,0,0,2,-2,0,0,Am,9,m,9,n,ww,P,IP,P,90,m,1.096699
52.333333,0.33125,5,58,80,26.166667,0.165625,14,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,0.333333,10,0,2,-1,0,10,Am,9,m,1,n,ww,IP,P,P,90,m,1.059199
52.666667,0.33125,5,57,80,26.333333,0.165625,14,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,0.666667,9,0,1,1,0,9,Am,9,m,0,n,ww,P,P,P,90,m,1.009199
53,0.33125,5,58,80,26.5,0.165625,14,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,1,10,0,-1,2,0,10,Am,9,m,1,n,ww,P,P,P,90,m,1.084199
53.333333,0.33125,4,60,80,26.666667,0.165625,14,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,1.333333,0,0,-2,2,0,0,Am,9,m,9,n,ww,P,P,P,90,m,1.084199
53.666667,0.33125,4,62,80,26.833333,0.165625,14,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,1.666667,2,0,-2,2,0,2,Am,9,m,7,n,ww,P,P,SB,90,m,1.084199
54,0.33125,4,64,80,27,0.165625,14,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,2,4,0,-2,1,0,4,Am,9,m,5,n,ww,P,SB,VR,90,m,0.921699
54.333333,0.33125,4,65,80,27.166667,0.165625,14,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,2.333333,5,0,-1,2,0,5,Am,9,m,4,n,ww,SB,VR,IR,90,m,0.921699
54.666667,0.33125,3,67,80,27.333333,0.165625,14,0.33125,0.220833,1.997917,1.331944,-0.166667,0.166667,2.666667,7,0,-2,-14,0,7,Am,9,m,2,n,ww,VR,IR,P,90,f,0.921699
55,1.997917,4,53,80,27.5,0.998958,14,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,3,5,2,14,7,0,5,Am,9,m,4,n,ww,IR,P,IP,90,i,0.909199
55.333333,0.33125,4,60,80,27.666667,0.165625,14,1.997917,1.331944,0.33125,0.220833,-0.166667,0.166667,3.333333,0,1,-7,5,0,0,Am,9,m,9,n,ww,P,IP,D,90,m,0.971699
55.666667,0.33125,4,65,80,27.833333,0.165625,14,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,3.666667,5,1,-5,4,0,5,Am,9,m,4,n,ww,IP,D,SB,90,m,0.946699
56,0.33125,4,69,80,28,0.165625,14,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,4,9,0,-4,-0,0,9,Am,9,m,0,n,ww,D,SB,VR,90,m,0.959199
56.333333,0.33125,4,69,80,28.166667,0.165625,15,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,0.333333,9,0,-0,-0,0,9,Am,9,m,0,n,ww,SB,VR,IR,90,m,0.984199
56.666667,0.33125,3,69,80,28.333333,0.165625,15,0.33125,0.220833,0.997917,0.665278,-0.166667,0.166667,0.666667,9,0,-0,-16,0,9,Am,9,m,0,n,ww,VR,IR,SB,90,f,0.971699
57,0.997917,6,53,80,28.5,0.498958,15,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,1,5,0,16,7,0,5,Am,9,m,4,n,ww,IR,SB,VR,90,i,1.059199
57.333333,0.33125,2,60,80,28.666667,0.165625,15,0.997917,0.665278,0.33125,0.220833,-0.166667,0.166667,1.333333,0,0,-7,5,0,0,Am,9,m,9,n,ww,SB,VR,IR,90,m,0.959199
57.666667,0.33125,5,65,80,28.833333,0.165625,15,0.33125,0.220833,1.997917,1.331944,-0.166667,0.166667,1.666667,5,0,-5,-13,0,5,Am,9,m,4,n,ww,VR,IR,P,90,m,0.971699
58,1.997917,4,52,80,29,0.998958,15,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,2,4,2,13,8,0,4,Am,9,m,5,n,ww,IR,P,IP,90,m,0.996699
58.333333,0.33125,3,60,80,29.166667,0.165625,15,1.997917,1.331944,0.33125,0.220833,-0.166667,0.166667,2.333333,0,1,-8,5,0,0,Am,9,m,9,n,ww,P,IP,D,90,m,1.009199
58.666667,0.33125,2,65,80,29.333333,0.165625,15,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,2.666667,5,1,-5,4,0,5,Am,9,m,4,n,ww,IP,D,SB,90,m,0.984199
59,0.33125,2,69,80,29.5,0.165625,15,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,3,9,0,-4,-0,0,9,Am,9,m,0,n,ww,D,SB,VR,90,m,0.984199
59.333333,0.33125,2,69,80,29.666667,0.165625,15,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,3.333333,9,0,-0,-0,0,9,Am,9,m,0,n,ww,SB,VR,IR,90,m,1.021699
59.666667,0.33125,5,69,80,29.833333,0.165625,15,0.33125,0.220833,0.997917,0.665278,-0.166667,0.166667,3.666667,9,0,-0,-17,0,9,Am,9,m,0,n,ww,VR,IR,SB,90,f,0.971699
60,0.997917,3,52,80,30,0.498958,15,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,4,4,0,17,8,0,4,Am,9,m,5,n,ww,IR,SB,VR,90,i,1.059199
60.333333,0.33125,4,60,80,30.166667,0.165625,16,0.997917,0.665278,0.33125,0.220833,-0.166667,0.166667,0.333333,0,0,-8,5,0,0,Am,9,m,9,n,ww,SB,VR,SA,90,m,0.946699
60.666667,0.33125,3,65,80,30.333333,0.165625,16,0.33125,0.220833,1.997917,1.331944,-0.166667,0.166667,0.666667,5,0,-5,-15,0,5,Am,9,m,4,n,ww,VR,SA,IR,90,m,0.996699
61,1.997917,5,50,80,30.5,0.998958,16,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,1,2,2,15,9,0,2,Am,9,m,7,n,ww,SA,IR,IP,90,m,0.996699
61.333333,0.33125,4,59,80,30.666667,0.165625,16,1.997917,1.331944,0.33125,0.220833,-0.166667,0.166667,1.333333,11,1,-9,6,0,11,Am,9,m,2,n,ww,IR,IP,D,90,m,0.959199
61.666667,0.33125,3,65,80,30.833333,0.165625,16,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,1.666667,5,1,-6,4,0,5,Am,9,m,4,n,ww,IP,D,SB,90,m,0.984199
62,0.33125,7,69,80,31,0.165625,16,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,2,9,0,-4,-0,0,9,Am,9,m,0,n,ww,D,SB,VR,90,m,0.996699
62.333333,0.33125,2,69,80,31.166667,0.165625,16,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,2.333333,9,0,-0,-0,0,9,Am,9,m,0,n,ww,SB,VR,SA,90,m,0.996699
62.666667,0.33125,2,69,80,31.333333,0.165625,16,0.33125,0.220833,0.997917,0.665278,-0.166667,0.166667,2.666667,9,0,-0,-19,0,9,Am,9,m,0,n,ww,VR,SA,VR,90,f,0.996699
63,0.997917,2,50,80,31.5,0.498958,16,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,3,2,0,19,9,0,2,Am,9,m,7,n,ww,SA,VR,VR,90,i,1.046699
63.333333,0.33125,5,59,80,31.666667,0.165625,16,0.997917,0.665278,0.33125,0.220833,-0.166667,0.166667,3.333333,11,0,-9,6,0,11,Am,9,m,2,n,ww,VR,VR,SA,90,m,0.996699
63.666667,0.33125,7,65,80,31.833333,0.165625,16,0.33125,0.220833,1.997917,1.331944,-0.166667,0.166667,3.666667,5,0,-6,-17,0,5,Am,9,m,4,n,ww,VR,SA,IR,90,f,0.971699
64,1.997917,4,48,80,32,0.998958,16,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,4,0,2,17,9,0,0,Am,9,m,9,n,ww,SA,IR,IP,90,i,0.959199
64.333333,0.33125,3,57,80,32.166667,0.165625,17,1.997917,1.331944,0.33125,0.220833,-0.166667,0.166667,0.333333,9,1,-9,7,0,9,Am,9,m,0,n,ww,IR,IP,D,90,m,0.971699
64.666667,0.33125,5,64,80,32.333333,0.165625,17,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,0.666667,4,1,-7,5,0,4,Am,9,m,5,n,ww,IP,D,SB,90,m,1.059199
65,0.33125,4,69,80,32.5,0.165625,17,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,1,9,0,-5,-0,0,9,Am,9,m,0,n,ww,D,SB,VR,90,m,1.059199
65.333333,0.33125,3,69,80,32.666667,0.165625,17,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,1.333333,9,0,-0,-0,0,9,Am,9,m,0,n,ww,SB,VR,SA,90,m,0.984199
65.666667,0.33125,2,69,80,32.833333,0.165625,17,0.33125,0.220833,0.997917,0.665278,-0.166667,0.166667,1.666667,9,0,-0,-21,0,9,Am,9,m,0,n,ww,VR,SA,VR,90,f,0.959199
66,0.997917,2,48,80,33,0.498958,17,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,2,0,0,21,9,0,0,Am,9,m,9,n,ww,SA,VR,VR,90,i,0.909199
66.333333,0.33125,4,57,80,33.166667,0.165625,17,0.997917,0.665278,0.33125,0.220833,-0.166667,0.166667,2.333333,9,0,-9,7,0,9,Am,9,m,0,n,ww,VR,VR,SA,90,m,0.946699
66.666667,0.33125,6,64,80,33.333333,0.165625,17,0.33125,0.220833,1.997917,1.331944,-0.166667,0.166667,2.666667,4,0,-7,-17,0,4,Am,9,m,5,n,ww,VR,SA,SA,90,m,0.996699
67,1.997917,2,47,80,33.5,0.998958,17,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,3,11,2,17,10,0,11,Am,9,m,2,n,ww,SA,SA,R,90,m,0.984199
67.333333,0.33125,5,57,80,33.666667,0.165625,17,1.997917,1.331944,0.33125,0.220833,-0.166667,0.166667,3.333333,9,1,-10,6,0,9,Am,9,m,0,n,ww,SA,R,D,90,m,0.959199
67.666667,0.33125,4,63,80,33.833333,0.165625,17,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,3.666667,3,1,-6,6,0,3,Am,9,m,6,n,ww,R,D,SB,90,m,0.959199
68,0.33125,3,69,80,34,0.165625,17,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,4,9,0,-6,-0,0,9,Am,9,m,0,n,ww,D,SB,VR,90,m,1.109199
68.333333,0.33125,6,69,80,34.166667,0.165625,18,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,0.333333,9,0,-0,-0,0,9,Am,9,m,0,n,ww,SB,VR,SA,90,m,1.059199
68.666667,0.33125,4,69,80,34.333333,0.165625,18,0.33125,0.220833,0.997917,0.665278,-0.166667,0.166667,0.666667,9,0,-0,-22,0,9,Am,9,m,0,n,ww,VR,SA,VR,90,f,1.021699
69,0.997917,3,47,80,34.5,0.498958,18,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,1,11,0,22,10,0,11,Am,9,m,2,n,ww,SA,VR,VR,90,i,0.996699
69.333333,0.33125,7,57,80,34.666667,0.165625,18,0.997917,0.665278,0.33125,0.220833,-0.166667,0.166667,1.333333,9,0,-10,6,0,9,Am,9,m,0,n,ww,VR,VR,IR,90,m,1.034199
69.666667,0.33125,2,63,80,34.833333,0.165625,18,0.33125,0.220833,1.997917,1.331944,-0.166667,0.166667,1.666667,3,0,-6,-12,0,3,Am,9,m,6,n,ww,VR,IR,VP,90,m,1.046699
70,1.997917,2,51,80,35,0.998958,18,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,2,3,2,12,6,0,3,Am,9,m,6,n,ww,IR,VP,R,90,m,1.096699
70.333333,0.33125,3,57,80,35.166667,0.165625,18,1.997917,1.331944,0.33125,0.220833,-0.166667,0.166667,2.333333,9,1,-6,3,0,9,Am,9,m,0,n,ww,VP,R,D,90,m,0.971699
70.666667,0.33125,6,60,80,35.333333,0.165625,18,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,2.666667,0,1,-3,6,0,0,Am,9,m,9,n,ww,R,D,SB,90,m,1.009199
71,0.33125,4,66,80,35.5,0.165625,18,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,3,6,0,-6,-0,0,6,Am,9,m,3,n,ww,D,SB,VR,90,m,1.059199
71.333333,0.33125,6,66,80,35.666667,0.165625,18,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,3.333333,6,0,-0,-0,0,6,Am,9,m,3,n,ww,SB,VR,IR,90,m,1.096699
71.666667,0.33125,3,66,80,35.833333,0.165625,18,0.33125,0.220833,0.997917,0.665278,-0.166667,0.166667,3.666667,6,0,-0,-15,0,6,Am,9,m,3,n,ww,VR,IR,SB,90,f,1.009199
72,0.997917,6,51,80,36,0.498958,18,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,4,3,0,15,6,0,3,Am,9,m,6,n,ww,IR,SB,R,90,i,1.096699
72.333333,0.33125,4,57,80,36.166667,0.165625,19,0.997917,0.665278,0.33125,0.220833,-0.166667,0.166667,0.333333,9,0,-6,3,0,9,Am,9,m,0,n,ww,SB,R,P,90,m,0.971699
72.666667,0.33125,3,60,80,36.333333,0.165625,19,0.33125,0.220833,1.997917,1.331944,-0.166667,0.166667,0.666667,0,0,-3,-8,0,0,Am,9,m,9,n,ww,R,P,VP,90,m,1.034199
73,1.997917,2,52,80,36.5,0.998958,19,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,1,4,2,8,3,0,4,Am,9,m,5,n,ww,P,VP,R,90,m,1.034199
73.333333,0.33125,2,55,80,36.666667,0.165625,19,1.997917,1.331944,0.33125,0.220833,-0.166667,0.166667,1.333333,7,1,-3,4,0,7,Am,9,m,2,n,ww,VP,R,D,90,m,1.021699
73.666667,0.33125,2,59,80,36.833333,0.165625,19,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,1.666667,11,1,-4,8,0,11,Am,9,m,2,n,ww,R,D,SB,90,m,0.934199
74,0.33125,6,67,80,37,0.165625,19,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,2,7,0,-8,-0,0,7,Am,9,m,2,n,ww,D,SB,R,90,m,0.996699
74.333333,0.33125,4,67,80,37.166667,0.165625,19,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,2.333333,7,0,-0,-0,0,7,Am,9,m,2,n,ww,SB,R,P,90,m,0.946699
74.666667,0.33125,3,67,80,37.333333,0.165625,19,0.33125,0.220833,0.997917,0.665278,-0.166667,0.166667,2.666667,7,0,-0,-15,0,7,Am,9,m,2,n,ww,R,P,SB,90,f,0.971699
75,0.997917,5,52,80,37.5,0.498958,19,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,3,4,0,15,3,0,4,Am,9,m,5,n,ww,P,SB,R,90,i,1.034199
75.333333,0.33125,4,55,80,37.666667,0.165625,19,0.997917,0.665278,0.33125,0.220833,-0.166667,0.166667,3.333333,7,0,-3,4,0,7,Am,9,m,2,n,ww,SB,R,P,90,m,0.946699
75.666667,0.33125,3,59,80,37.833333,0.165625,19,0.33125,0.220833,1.997917,1.331944,-0.166667,0.166667,3.666667,11,0,-4,-9,0,11,Am,9,m,2,n,ww,R,P,P,90,m,0.946699
76,1.997917,2,50,80,38,0.998958,19,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,4,2,2,9,5,0,2,Am,9,m,7,n,ww,P,P,IP,90,m,0.984199
76.333333,0.33125,2,55,80,38.166667,0.165625,20,1.997917,1.331944,0.33125,0.220833,-0.166667,0.166667,0.333333,7,1,-5,4,0,7,Am,9,m,2,n,ww,P,IP,D,90,m,0.921699
76.666667,0.33125,2,59,80,38.333333,0.165625,20,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,0.666667,11,1,-4,5,0,11,Am,9,m,2,n,ww,IP,D,SB,90,m,0.921699
77,0.33125,5,64,80,38.5,0.165625,20,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,1,4,0,-5,-0,0,4,Am,9,m,5,n,ww,D,SB,R,90,m,0.934199
77.333333,0.33125,4,64,80,38.666667,0.165625,20,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,1.333333,4,0,-0,-0,0,4,Am,9,m,5,n,ww,SB,R,P,90,m,0.934199
77.666667,0.33125,3,64,80,38.833333,0.165625,20,0.33125,0.220833,0.997917,0.665278,-0.166667,0.166667,1.666667,4,0,-0,-14,0,4,Am,9,m,5,n,ww,R,P,SB,90,f,1.034199
78,0.997917,5,50,80,39,0.498958,20,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,2,2,0,14,5,0,2,Am,9,m,7,n,ww,P,SB,VR,90,i,0.921699
78.333333,0.33125,4,55,80,39.166667,0.165625,20,0.997917,0.665278,0.33125,0.220833,-0.166667,0.166667,2.333333,7,0,-5,4,0,7,Am,9,m,2,n,ww,SB,VR,IR,90,m,1.071699
78.666667,0.33125,7,59,80,39.333333,0.165625,20,0.33125,0.220833,1.997917,1.331944,-0.166667,0.166667,2.666667,11,0,-4,-10,0,11,Am,9,m,2,n,ww,VR,IR,P,90,m,0.959199
79,1.997917,3,49,80,39.5,0.998958,20,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,3,1,2,10,6,0,1,Am,9,m,8,n,ww,IR,P,IP,90,m,1.071699
79.333333,0.33125,2,55,80,39.666667,0.165625,20,1.997917,1.331944,0.33125,0.220833,-0.166667,0.166667,3.333333,7,1,-6,4,0,7,Am,9,m,2,n,ww,P,IP,D,90,m,0.984199
79.666667,0.33125,6,59,80,39.833333,0.165625,20,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,3.666667,11,1,-4,5,0,11,Am,9,m,2,n,ww,IP,D,SB,90,m,1.034199
80,0.33125,2,64,80,40,0.165625,20,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,4,4,0,-5,-0,0,4,Am,9,m,5,n,ww,D,SB,VR,90,m,0.984199
80.333333,0.33125,4,64,80,40.166667,0.165625,21,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,0.333333,4,0,-0,-0,0,4,Am,9,m,5,n,ww,SB,VR,IR,90,m,0.984199
80.666667,0.33125,2,64,80,40.333333,0.165625,21,0.33125,0.220833,0.997917,0.665278,-0.166667,0.166667,0.666667,4,0,-0,-15,0,4,Am,9,m,5,n,ww,VR,IR,SB,90,f,0.984199
81,0.997917,5,49,80,40.5,0.498958,21,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,1,1,0,15,6,0,1,Am,9,m,8,n,ww,IR,SB,VR,90,i,1.134199
81.333333,0.33125,4,55,80,40.666667,0.165625,21,0.997917,0.665278,0.33125,0.220833,-0.166667,0.166667,1.333333,7,0,-6,4,0,7,Am,9,m,2,n,ww,SB,VR,IR,90,m,1.034199
81.666667,0.33125,5,59,80,40.833333,0.165625,21,0.33125,0.220833,1.997917,1.331944,-0.166667,0.166667,1.666667,11,0,-4,-12,0,11,Am,9,m,2,n,ww,VR,IR,P,90,m,1.034199
82,1.997917,4,47,80,41,0.998958,21,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,2,11,2,12,8,0,11,Am,9,m,2,n,ww,IR,P,IP,90,m,0.971699
82.333333,0.33125,2,55,80,41.166667,0.165625,21,1.997917,1.331944,0.33125,0.220833,-0.166667,0.166667,2.333333,7,1,-8,4,0,7,Am,9,m,2,n,ww,P,IP,D,90,m,0.946699
82.666667,0.33125,2,59,80,41.333333,0.165625,21,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,2.666667,11,1,-4,5,0,11,Am,9,m,2,n,ww,IP,D,SB,90,m,0.946699
83,0.33125,6,64,80,41.5,0.165625,21,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,3,4,0,-5,-0,0,4,Am,9,m,5,n,ww,D,SB,VR,90,m,0.946699
83.333333,0.33125,7,64,80,41.666667,0.165625,21,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,3.333333,4,0,-0,-0,0,4,Am,9,m,5,n,ww,SB,VR,IR,90,m,0.946699
83.666667,0.33125,2,64,80,41.833333,0.165625,21,0.33125,0.220833,0.997917,0.665278,-0.166667,0.166667,3.666667,4,0,-0,-17,0,4,Am,9,m,5,n,ww,VR,IR,SB,90,f,0.946699
84,0.997917,5,47,80,42,0.498958,21,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,4,11,0,17,8,0,11,Am,9,m,2,n,ww,IR,SB,VR,90,i,1.171699
84.333333,0.33125,6,55,80,42.166667,0.165625,22,0.997917,0.665278,0.33125,0.220833,-0.166667,0.166667,0.333333,7,0,-8,4,0,7,Am,9,m,2,n,ww,SB,VR,SA,90,m,1.059199
84.666667,0.33125,4,59,80,42.333333,0.165625,22,0.33125,0.220833,1.997917,1.331944,-0.166667,0.166667,0.666667,11,0,-4,-13,0,11,Am,9,m,2,n,ww,VR,SA,IR,90,m,1.059199
85,1.997917,6,46,80,42.5,0.998958,22,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,1,10,2,13,9,0,10,Am,9,m,1,n,ww,SA,IR,IP,90,m,1.109199
85.333333,0.33125,4,55,80,42.666667,0.165625,22,1.997917,1.331944,0.33125,0.220833,-0.166667,0.166667,1.333333,7,1,-9,6,0,7,Am,9,m,2,n,ww,IR,IP,D,90,m,0.971699
85.666667,0.33125,2,61,80,42.833333,0.165625,22,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,1.666667,1,1,-6,3,0,1,Am,9,m,8,n,ww,IP,D,SB,90,m,0.996699
86,0.33125,7,64,80,43,0.165625,22,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,2,4,0,-3,-0,0,4,Am,9,m,5,n,ww,D,SB,VR,90,m,0.996699
86.333333,0.33125,2,64,80,43.166667,0.165625,22,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,2.333333,4,0,-0,-0,0,4,Am,9,m,5,n,ww,SB,VR,SA,90,m,0.996699
86.666667,0.33125,2,64,80,43.333333,0.165625,22,0.33125,0.220833,0.997917,0.665278,-0.166667,0.166667,2.666667,4,0,-0,-18,0,4,Am,9,m,5,n,ww,VR,SA,VR,90,f,0.996699
87,0.997917,6,46,80,43.5,0.498958,22,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,3,10,0,18,9,0,10,Am,9,m,1,n,ww,SA,VR,VR,90,i,1.021699
87.333333,0.33125,4,55,80,43.666667,0.165625,22,0.997917,0.665278,0.33125,0.220833,-0.166667,0.166667,3.333333,7,0,-9,6,0,7,Am,9,m,2,n,ww,VR,VR,SA,90,m,1.021699
87.666667,0.33125,6,61,80,43.833333,0.165625,22,0.33125,0.220833,1.997917,1.331944,-0.166667,0.166667,3.666667,1,0,-6,-15,0,1,Am,9,m,8,n,ww,VR,SA,IR,90,m,0.946699
88,1.997917,6,46,80,44,0.998958,22,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,4,10,2,15,8,0,10,Am,9,m,1,n,ww,SA,IR,IP,90,m,1.134199
88.333333,0.33125,4,54,80,44.166667,0.165625,23,1.997917,1.331944,0.33125,0.220833,-0.166667,0.166667,0.333333,6,1,-8,7,0,6,Am,9,m,3,n,ww,IR,IP,D,90,m,1.071699
88.666667,0.33125,6,61,80,44.333333,0.165625,23,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,0.666667,1,1,-7,3,0,1,Am,9,m,8,n,ww,IP,D,SB,90,m,0.959199
89,0.33125,6,64,80,44.5,0.165625,23,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,1,4,0,-3,-0,0,4,Am,9,m,5,n,ww,D,SB,VR,90,m,0.959199
89.333333,0.33125,2,64,80,44.666667,0.165625,23,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,1.333333,4,0,-0,-0,0,4,Am,9,m,5,n,ww,SB,VR,SA,90,m,0.959199
89.666667,0.33125,2,64,80,44.833333,0.165625,23,0.33125,0.220833,0.997917,0.665278,-0.166667,0.166667,1.666667,4,0,-0,-18,0,4,Am,9,m,5,n,ww,VR,SA,VR,90,f,0.946699
90,0.997917,2,46,80,45,0.498958,23,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,2,10,0,18,8,0,10,Am,9,m,1,n,ww,SA,VR,VR,90,i,1.009199
90.333333,0.33125,6,54,80,45.166667,0.165625,23,0.997917,0.665278,0.33125,0.220833,-0.166667,0.166667,2.333333,6,0,-8,7,0,6,Am,9,m,3,n,ww,VR,VR,SA,90,m,0.984199
90.666667,0.33125,6,61,80,45.333333,0.165625,23,0.33125,0.220833,1.997917,1.331944,-0.166667,0.166667,2.666667,1,0,-7,-14,0,1,Am,9,m,8,n,ww,VR,SA,IR,90,m,0.984199
91,1.997917,4,47,80,45.5,0.998958,23,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,3,11,2,14,7,0,11,Am,9,m,2,n,ww,SA,IR,IP,90,m,1.134199
91.333333,0.33125,6,54,80,45.666667,0.165625,23,1.997917,1.331944,0.33125,0.220833,-0.166667,0.166667,3.333333,6,1,-7,7,0,6,Am,9,m,3,n,ww,IR,IP,D,90,m,0.934199
91.666667,0.33125,4,61,80,45.833333,0.165625,23,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,3.666667,1,1,-7,1,0,1,Am,9,m,8,n,ww,IP,D,SB,90,m,0.984199
92,0.33125,7,62,80,46,0.165625,23,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,4,2,0,-1,-0,0,2,Am,9,m,7,n,ww,D,SB,VR,90,m,0.996699
92.333333,0.33125,2,62,80,46.166667,0.165625,24,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,0.333333,2,0,-0,-0,0,2,Am,9,m,7,n,ww,SB,VR,SA,90,m,0.996699
92.666667,0.33125,7,62,80,46.333333,0.165625,24,0.33125,0.220833,0.997917,0.665278,-0.166667,0.166667,0.666667,2,0,-0,-15,0,2,Am,9,m,7,n,ww,VR,SA,VR,90,f,0.984199
93,0.997917,2,47,80,46.5,0.498958,24,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,1,11,0,15,7,0,11,Am,9,m,2,n,ww,SA,VR,VR,90,i,1.171699
93.333333,0.33125,2,54,80,46.666667,0.165625,24,0.997917,0.665278,0.33125,0.220833,-0.166667,0.166667,1.333333,6,0,-7,7,0,6,Am,9,m,3,n,ww,VR,VR,IR,90,m,0.921699
93.666667,0.33125,6,61,80,46.833333,0.165625,24,0.33125,0.220833,1.997917,1.331944,-0.166667,0.166667,1.666667,1,0,-7,-16,0,1,Am,9,m,8,n,ww,VR,IR,P,90,m,0.984199
